1 601318 中國平安 731,812,060 420,750,705 1,152,562,765 
2 600519 貴州茅台 543,993,452 537,265,441 1,081,258,893 
3 600276 恒瑞醫藥 303,829,072 345,036,792 648,865,864 
4 600036 招商銀行 275,902,879 145,998,990 421,901,869 
5 600887 伊利股份 203,510,926 190,972,026 394,482,952 
6 600585 海螺水泥 266,009,124 125,789,394 391,798,518 
7 600104 上汽集團 189,991,795 160,369,397 350,361,192 
8 601888 中國國旅 71,198,166 232,522,914 303,721,080 
9 600690 青島海爾 102,087,458 146,826,847 248,914,305 
10 600048 保利地產 136,659,321 83,264,587 219,923,908 

1 858 五糧液 389,712,214 317,512,776 707,224,990 
2 333 美的集團 269,789,524 369,024,848 638,814,372 
3 651 格力電器 337,644,882 189,871,712 527,516,594 
4 2415 海康威視 266,339,647 239,015,276 505,354,923 
5 1 平安銀行 189,030,651 179,588,197 368,618,848 
6 2304 洋河股份 131,130,263 103,560,105 234,690,368 
7 1979 招商蛇口 90,682,638 124,536,593 215,219,231 
8 2 萬科Ａ 91,687,295 85,540,100 177,227,395 
9 2027 分眾傳媒 99,858,411 53,215,161 153,073,572 
10 300347 泰格醫藥 60,708,683 82,200,664 142,909,347 
