1	00700	騰訊控股　　　　	578,628,960	618,069,140	1,196,698,100
2	01918	融創中國　　　　	318,449,050	549,076,550	867,525,600
3	00005	匯豐控股　　　　	755,546,220	11,607,858	767,154,078
4	02318	中國平安　　　　	154,333,500	506,077,575	660,411,075
5	00175	吉利汽車　　　　	132,013,250	414,226,605	546,239,855
6	02018	瑞聲科技　　　　	173,365,750	259,007,600	432,373,350
7	00966	中國太平　　　　	146,264,590	119,572,270	265,836,860
8	02382	舜宇光學科技　　	37,959,600	207,436,900	245,396,500
9	01336	新華保險　　　　	105,723,430	133,274,045	238,997,475
10	02238	廣汽集團　　　　	124,190,160	101,299,880	225,490,040
1	00700	騰訊控股　　　　	240,422,320	198,414,440	438,836,760
2	01918	融創中國　　　　	114,683,950	213,660,750	328,344,700
3	00175	吉利汽車　　　　	94,051,100	179,839,000	273,890,100
4	00763	中興通訊　　　　	101,149,250	75,553,690	176,702,940
5	00981	中芯國際　　　　	81,231,270	31,352,130	112,583,400
6	03883	中國奧園　　　　	36,821,500	58,365,060	95,186,560
7	02202	萬科企業　　　　	49,822,845	43,727,240	93,550,085
8	00966	中國太平　　　　	9,668,700	83,856,750	93,525,450
9	02018	瑞聲科技　　　　	40,230,850	43,876,000	84,106,850
10	02666	環球醫療　　　　	35,036,895	43,135,070	78,171,965
